Date,AAPL,KO,SPY
2017-06-16,35.567501068115234,45.310001373291016,242.63999938964844
2017-06-19,36.584999084472656,45.380001068115234,244.66000366210935
2017-06-20,36.25249862670898,45.61000061035156,243.00999450683597
2017-06-21,36.46749877929688,45.220001220703125,242.9499969482422
2017-06-22,36.407501220703125,45.06999969482422,242.83999633789065
2017-06-23,36.56999969482422,45.25,243.1300048828125
2017-06-26,36.45500183105469,45.43000030517578,243.2899932861328
2017-06-27,35.932498931884766,45.04999923706055,241.3300018310547
2017-06-28,36.45750045776367,45.31999969482422,243.4900054931641
2017-06-29,35.91999816894531,44.83000183105469,241.3500061035156
2017-06-30,36.005001068115234,44.84999847412109,241.8000030517578
2017-07-03,35.875,44.7599983215332,242.2100067138672
2017-07-05,36.022499084472656,44.81999969482422,242.7700042724609
2017-07-06,35.682498931884766,44.400001525878906,240.5500030517578
2017-07-07,36.04499816894531,44.38999938964844,242.1100006103516
2017-07-10,36.26499938964844,44.380001068115234,242.3699951171875
2017-07-11,36.38249969482422,44.33000183105469,242.19000244140625
2017-07-12,36.435001373291016,44.5099983215332,244.00999450683597
2017-07-13,36.942501068115234,44.43000030517578,244.4199981689453
2017-07-14,37.2599983215332,44.68000030517578,245.55999755859372
2017-07-17,37.38999938964844,44.72999954223633,245.52999877929688
2017-07-18,37.52000045776367,44.66999816894531,245.66000366210935
2017-07-19,37.755001068115234,44.83000183105469,246.9900054931641
2017-07-20,37.584999084472656,44.81999969482422,247.1000061035156
2017-07-21,37.567501068115234,45.02999877929688,246.8800048828125
2017-07-24,38.022499084472656,44.84000015258789,246.82000732421875
2017-07-25,38.185001373291016,45.2400016784668,247.4199981689453
2017-07-26,38.3650016784668,45.7400016784668,247.42999267578125
2017-07-27,37.63999938964844,46.119998931884766,247.1999969482422
2017-07-28,37.375,46.0099983215332,246.91000366210935
2017-07-31,37.182498931884766,45.84000015258789,246.7700042724609
2017-08-01,37.51250076293945,45.70000076293945,247.32000732421875
2017-08-02,39.28499984741211,45.59000015258789,247.44000244140625
2017-08-03,38.89250183105469,45.66999816894531,246.9600067138672
2017-08-04,39.09749984741211,45.5,247.41000366210935
2017-08-07,39.70249938964844,45.63999938964844,247.8699951171875
2017-08-08,40.02000045776367,45.59999847412109,247.25999450683597
2017-08-09,40.26499938964844,45.59000015258789,247.25
2017-08-10,38.83000183105469,45.7400016784668,243.75999450683597
2017-08-11,39.369998931884766,45.59000015258789,244.1199951171875
2017-08-14,39.962501525878906,45.79999923706055,246.5399932861328
2017-08-15,40.400001525878906,46.18999862670898,246.50999450683597
2017-08-16,40.23749923706055,46.20000076293945,246.94000244140625
2017-08-17,39.46500015258789,45.86000061035156,243.08999633789065
2017-08-18,39.375,45.66999816894531,242.7100067138672
2017-08-21,39.3025016784668,45.68000030517578,242.8999938964844
2017-08-22,39.94499969482422,45.59999847412109,245.44000244140625
2017-08-23,39.994998931884766,45.540000915527344,244.55999755859372
2017-08-24,39.817501068115234,45.40999984741211,243.9900054931641
2017-08-25,39.96500015258789,45.56999969482422,244.55999755859372
2017-08-28,40.36750030517578,45.41999816894531,244.57000732421875
2017-08-29,40.727500915527344,45.45000076293945,244.8500061035156
2017-08-30,40.837501525878906,45.38999938964844,246.00999450683597
2017-08-31,41.0,45.54999923706055,247.4900054931641
2017-09-01,41.01250076293945,45.77999877929688,247.83999633789065
2017-09-05,40.52000045776367,45.91999816894531,246.05999755859372
2017-09-06,40.477500915527344,45.959999084472656,246.8999938964844
2017-09-07,40.31499862670898,46.27999877929688,246.8699951171875
2017-09-08,39.657501220703125,46.29999923706055,246.5800018310547
2017-09-11,40.375,46.52000045776367,249.2100067138672
2017-09-12,40.21500015258789,46.720001220703125,250.0500030517578
2017-09-13,39.91249847412109,46.869998931884766,250.1699981689453
2017-09-14,39.56999969482422,46.11000061035156,250.08999633789065
2017-09-15,39.970001220703125,46.18000030517578,249.19000244140625
2017-09-18,39.66749954223633,46.11000061035156,249.72000122070312
2017-09-19,39.682498931884766,45.97999954223633,249.97000122070312
2017-09-20,39.01750183105469,45.77999877929688,250.05999755859372
2017-09-21,38.34749984741211,45.400001525878906,249.38999938964844
2017-09-22,37.97249984741211,45.4900016784668,249.44000244140625
2017-09-25,37.63750076293945,45.68999862670898,248.92999267578125
2017-09-26,38.28499984741211,45.56999969482422,249.0800018310547
2017-09-27,38.557498931884766,44.63999938964844,250.0500030517578
2017-09-28,38.31999969482422,44.90999984741211,250.3500061035156
